Megawif,2019-10-10 23:59:35,Embajadores fuera!,"RT @espartano533: Pablo Motos ha buscado embarrar el terreno, pero es que Santiago Abascal se explica muy bien, habla claro y sobre todo ti…"
Monleon_P,2019-10-10 23:59:34,"Barcelona, España","RT @_esther_sanz: Si una mujer quiere abortar, que lo haga. Con su dinero. No con el de todos. Es así de simple.
#SantiagoAbascalEH"
JusaFernando,2019-10-10 23:59:34,,"RT @firerats2: Abascal repeliendo los ataques continuos, perdón, las preguntas de Pablo Motos.

#SantiagoAbascalEH https://t.co/8gz9Y3tvn8"
perezlealypunto,2019-10-10 23:59:33,,"RT @elentirvigo: Pablo Motos es el perfecto progre: llama ""derecho"" a liquidar a los hijos por nacer (los llama ""cigotos"", sic) y dice que…"
antmessi1,2019-10-10 23:59:32,"Albacete, España","RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…"
Megawif,2019-10-10 23:59:30,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí es verdad que el PSOE nos ha utilizado para meter miedo: han dicho barbaridades de no…"
prodiastur,2019-10-10 23:59:30,,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…
Megawif,2019-10-10 23:59:27,Embajadores fuera!,"RT @RodrigoDdeV13: Y al que no le guste, que no vote Vox pero mediastintas y bienquedas ya tenemos muchos.  Abascal firme en sus opiniones.…"
7Reconquistador,2019-10-10 23:59:26,,"RT @colinrivas: 🔴@Santi_ABASCAL EN DIRECTO EN @El_Hormiguero 

🗣@PabloMotosFans le pregunta sobre el #calentongueval y Amazonia 

😆 @Santi_…"
carlotipg,2019-10-10 23:59:26,,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…"
CIUDADANOKANE15,2019-10-10 23:59:26,,"RT @JuanfraEscudero: 🗣Santiago Abascal, @Santi_ABASCAL, está demostrando ser una persona con gran patriotismo, una persona buena, con un gr…"
JusaFernando,2019-10-10 23:59:25,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí, he toreado pero sin muerte. Y se me secó la boca más que en ésta entrevista"".

 📢 #S…"
Tannhuser1,2019-10-10 23:59:25,,"RT @elentirvigo: Pablo Motos es el perfecto progre: llama ""derecho"" a liquidar a los hijos por nacer (los llama ""cigotos"", sic) y dice que…"
jrtdesing,2019-10-10 23:59:24,"Alcalá de Guadaíra, España","RT @charomerlos: #SantiagoAbascalEH
Vamos a ver, Pablo motos,  la eutanasia no es aliviar las últimas horas o días de agonía , eso ya exist…"
JuanEmilioVare2,2019-10-10 23:59:24,,"RT @elentirvigo: Pablo Motos es el perfecto progre: llama ""derecho"" a liquidar a los hijos por nacer (los llama ""cigotos"", sic) y dice que…"
cuscomita6254,2019-10-10 23:59:23,Zamora/Madrid-Torrelodones.,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""El otro día hablamos de la emergencia social que viven los españoles: la carestía de la…"
Megawif,2019-10-10 23:59:22,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

"" (Sobre la eutanasia) Nos ponen la reflexión sobre Ramón Sampedro, un hombre en pleno us…"
Mariia_2202,2019-10-10 23:59:20,En el país de las maravillas,"RT @MontserratAmat: Bramáis contra la primera y jaleabais la segunda, os molesta un demócrata y alabáis a un terrorista, no tenéis vergüenz…"
josemartinez_88,2019-10-10 23:59:20,"Almería, España","RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…"
tomas_piza3,2019-10-10 23:59:18,,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…"
ociocenter,2019-10-10 23:59:17,,RT @Ro_Edp: @El_Hormiguero ¿que tal este guión  para cuando vaya Pablo Iglesias? Ya habeis marcado el liston para esta campaña...¿estareis…
marisaa08,2019-10-10 23:59:16,,RT @RaulAstorki: Verdades como puños. #SantiagoAbascalEH https://t.co/qothzxfcbE
th3marty,2019-10-10 23:59:15,,RT @Gusanno_Gris: Anormalidad en El Hormiguero... Ha sido el único invitado con el que no ha salido ningún colaborador del programa. Entrev…
MalulaCon,2019-10-10 23:59:14,Venezuela,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…
calixtaberry,2019-10-10 23:59:13,España,"RT @FroilLannister: El perdedor de esta entrevista, como de todo lo que llevamos de campaña, es Pedro Sánchez, al que Pablo Motos ha dejado…"
prodiastur,2019-10-10 23:59:13,,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…"
miguelsnapchez,2019-10-10 23:59:10,,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…"
aratobio,2019-10-10 23:59:09,"Cádiz, España",RT @JuanfraEscudero: 🗣Dice Abascal en El Hormiguero que defendería la frontera de Melilla con muros más grandes si es necesario y mandaría…
GascoJuanjo,2019-10-10 23:59:09,Torrent (Valencia) España🇪🇸,"RT @rimbaudarth: El guión de la entrevista de Pablo Motos debía ser algo así: 

⬛️ Fascista

⬛️ Xenófobo 

⬛️ Homófobo 

⬛️ Violento

⬛️ Ma…"
cuscomita6254,2019-10-10 23:59:09,Zamora/Madrid-Torrelodones.,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…"
CeliaCoria33,2019-10-10 23:59:08,,RT @elespanolazo: #SantiagoAbascalEH Pablo Motos es un periodista objetivo que trata por igual a todos sus invitados. https://t.co/VPHtlRQn…
SEIJO_SEIJO,2019-10-10 23:59:08,Venezuela,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…"
Megawif,2019-10-10 23:59:07,Embajadores fuera!,RT @GladiatorAstur: Pablo Motos ha hecho todo lo posible para no parecer cercano y cariñoso con @Santi_ABASCAL. Denota cierto ACOJONE de lo…
PajaritoEspanol,2019-10-10 23:59:07,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Yo me saqué la licencia de armas para proteger a mi padre en el País Vasco"".

 📢 #Santia…"
Astrid5555,2019-10-10 23:59:06,,"RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…"
nereaalzola,2019-10-10 23:59:06,"De Bilbao, en Madrid.","RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…"
franciacantu,2019-10-10 23:59:05,,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…
CoqueMalagueno,2019-10-10 23:59:04,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…"
arturo_amv15,2019-10-10 23:59:04,Mallorca,"RT @CasoAislado_Es: A ver si se enteran los progres. Pablo Motos no lo ha podido explicar mejor. #SantiagoAbascalEH. ""No sería democrático…"
turutas72,2019-10-10 23:59:04,bilbao,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…"
macor972,2019-10-10 23:59:03,EL MUNDO,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…"
LAGOCHAMARACAY,2019-10-10 23:59:03,"Güigüe, Venezuela","RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

"" El objetivo no es desenterrar a Franco. Es la excusa, el objetivo es Felipe VI y aún má…"
JUANESPEP,2019-10-10 23:59:02,,RT @Aker54503314: #SantiagoAbascalEH Que escándalo Santiago Abascal en televisión... https://t.co/M5TVsANDqJ
Megawif,2019-10-10 23:58:59,Embajadores fuera!,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…"
RolandoRH,2019-10-10 23:58:59,Venezuela,"RT @Crismartinezesp: Ha sido lamentable la actitud del entrevistador Pablo Motos, solo le han preguntado por temas populistas donde sabían…"
ProVida_ProVox,2019-10-10 23:58:58,No leo DM,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…
CiaGom,2019-10-10 23:58:57,SAN FERMIN,RT @JJCuerda: Quien tenga falta de memoria histórica que vote a Vox para una lección inmersiva. @eljueves #SantiagoAbascalEH https://t.co/P…
Nicole_molamazo,2019-10-10 23:58:57,,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…"
MorCampos33,2019-10-10 23:58:56,Triana,RT @FerminCasad: Aprended de lo que esta diciendo Pablo Motos por favor #SantiagoAbascalEH Me parece lamentable que un programa privado ten…
JorgeRichterR,2019-10-10 23:58:56,"Concepción, Chile","RT @_Sapientiae: Cuando te mola más un comunista que no tiene pudor en levantar el puño, que homenajea al Che homófobo, que ríe con azotar…"
mestremanuel,2019-10-10 23:58:56,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí, he toreado pero sin muerte. Y se me secó la boca más que en ésta entrevista"".

 📢 #S…"
LAGOCHAMARACAY,2019-10-10 23:58:55,"Güigüe, Venezuela",RT @Ivan_de_Vargas: Estoy orgulloso de #SantiagoAbascalEH. Me representa. Su entrevista en @El_Hormiguero es la más agresiva que ha realiza…
Astrid5555,2019-10-10 23:58:54,,RT @albertoluni: Pablo Motos cada vez que intenta dejar en evidencia a Abascal y no lo consigue #SantiagoAbascalEH https://t.co/eWaZckMtn8
Megawif,2019-10-10 23:58:53,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Nosotros defendemos la ley de legítima defensa. Que una persona pueda defender su propie…"
carlotagopu,2019-10-10 23:58:53,"Castelldefels, España","RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…"
israelhaunting,2019-10-10 23:58:52,,"RT @Mazzinguerzett1: Y después de está gran entrevista que estoy viendo de Santiago Abascal, sin tapujos, sin caer en las trampas y sin mie…"
fimalour,2019-10-10 23:58:51,,RT @jmdelalamo: Ha sido la entrevista más seria que ha hecho El Hormiguero nunca. Es probable que la de los otros candidatos tenga otro ton…
PRondan,2019-10-10 23:58:50,,RT @piojemos: #SantiagoAbascalEH Espero que miles de mujeres indecisas hayan escuchado decir al líder de Vox que un violador no debería sal…
Skorpionss,2019-10-10 23:58:50,"Torremolinos, España",RT @El_Hormiguero: .@Santi_ABASCAL nos habla sobre sus planteamientos de cara a las elecciones #SantiagoAbascalEH https://t.co/fkYK7Xik6z
Megawif,2019-10-10 23:58:50,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…"
MariaBB37965379,2019-10-10 23:58:49,"Barcelona,Reino de España 🇪🇸",RT @rimbaudarth: ¿Por qué los que estaban escandalizados con que Martínez Almeida eligiera Notre Dame hoy no aplauden que Abascal elija el…
jonathaneko98,2019-10-10 23:58:49,"Aguilas, Murcia, ESPAÑITA",RT @joselazobuzon: Abascal:No soy facha #SantiagoAbascalEH https://t.co/itAXzfu4NO
msmoviedo,2019-10-10 23:58:47,"Oviedo, España",RT @Sigridmdrd: En vez una entrevista parece un juicio sumario...que asco de medios y periodistas. Seguro que con Otegui no se le ocurre po…
mestremanuel,2019-10-10 23:58:47,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Yo me saqué la licencia de armas para proteger a mi padre en el País Vasco"".

 📢 #Santia…"
Claitaita,2019-10-10 23:58:46,"Valencia, Spain","RT @eledhmel: .@Santi_ABASCAL: ""Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que o…"
Sylebram64,2019-10-10 23:58:46,"Toledo, España",RT @pablocast13: Un poco cobarde Pedro Sánchez que ni coge el móvil. #SantiagoAbascalEH https://t.co/j96kodOsMH
LauraaTravesi,2019-10-10 23:58:45,"Cádiz, España","RT @_David_Iglesias: Dice Abascal: ""no soy homófobo"". En la frase siguiente afirma que ante una adopción, mejor darle el niño a una familia…"
Jackie_yo_soy,2019-10-10 23:58:44,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…"
CoqueMalagueno,2019-10-10 23:58:43,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…"
mestremanuel,2019-10-10 23:58:41,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…"
Megawif,2019-10-10 23:58:41,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…"
PepeRemus,2019-10-10 23:58:41,"Valencia, España",RT @anai_martin: Si eres de los que boicotea a una cadena privada por entrevistar al líder de un partido con 24 escaños pero no moviste un…
7Reconquistador,2019-10-10 23:58:40,,"RT @davhierro: Hace 20 años que tuve la suerte de conocer a @Santi_ABASCAL , y hace 5 años que decidí abandonar el @populares porque sabía…"
Megawif,2019-10-10 23:58:38,Embajadores fuera!,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…"
pacoruizmarina1,2019-10-10 23:58:37,,"RT @furiabelga: Acaba de decir Abascal que si tuviese poder ordenaría al ministerio del interior detener a Torra. 

Un político diciendo qu…"
mariaangustias7,2019-10-10 23:58:36,Granada,RT @El_Hormiguero: .@Santi_ABASCAL nos habla sobre sus planteamientos de cara a las elecciones #SantiagoAbascalEH https://t.co/fkYK7Xik6z
_stolensight,2019-10-10 23:58:36,,RT @joselazobuzon: Abascal:No soy facha #SantiagoAbascalEH https://t.co/itAXzfu4NO
Davidreanse,2019-10-10 23:58:35,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…"
CeliaCoria33,2019-10-10 23:58:35,,"RT @MontserratAmat: Bramáis contra la primera y jaleabais la segunda, os molesta un demócrata y alabáis a un terrorista, no tenéis vergüenz…"
NSRV0,2019-10-10 23:58:34,,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…"
Megawif,2019-10-10 23:58:34,Embajadores fuera!,RT @elespanolazo: #SantiagoAbascalEH Pablo Motos es un periodista objetivo que trata por igual a todos sus invitados. https://t.co/VPHtlRQn…
Jose47029917,2019-10-10 23:58:33,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…"
raulpaula,2019-10-10 23:58:32,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…"
franjaba2,2019-10-10 23:58:30,sevilla,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

A Pablo Motos: ""Estoy preocupado porque has dicho que tenemos sólo 2 diputados en el Cong…"
itmalla9,2019-10-10 23:58:30,"Barcelona, Catalunya, ESP","RT @eledhmel: .@Santi_ABASCAL: ""Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que o…"
Madeinspain77,2019-10-10 23:58:30,"Murcia, España","RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…"
Megawif,2019-10-10 23:58:28,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí, he toreado pero sin muerte. Y se me secó la boca más que en ésta entrevista"".

 📢 #S…"
Astrid5555,2019-10-10 23:58:28,,"RT @FroilLannister: El perdedor de esta entrevista, como de todo lo que llevamos de campaña, es Pedro Sánchez, al que Pablo Motos ha dejado…"
RFA__R,2019-10-10 23:58:27,🇪🇦 España ,"RT @ivanypunto2014: Muy vergonzosa la entrevista. Sacando temas populistas y tratando de dejar mal a Santiago Abascal. Economia, trabajo, s…"
capitanrmz,2019-10-10 23:58:27, Països Tabarneses,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""En Vistalegre apelé sobre todo a la reconciliación nacional. No puede venir nadie a dict…"
IvanDivergente,2019-10-10 23:58:26,"Santa Cruz de Tenerife, España","RT @_David_Iglesias: Dice Abascal: ""no soy homófobo"". En la frase siguiente afirma que ante una adopción, mejor darle el niño a una familia…"
Megawif,2019-10-10 23:58:25,Embajadores fuera!,"RT @sanchezdelreal: Pues sí. Santi ha logrado mostrar quién es y qué piensa- guste o no-  con tranquilidad, amabilidad, educación ante un t…"
Twitteadora5,2019-10-10 23:58:25,,"RT @casasola_89: Abascal como se le esperaba; en contra del ecologismo, del aborto, de la eutanasia, de la adopción de los homosexuales y a…"
Raul_everyday,2019-10-10 23:58:24,,RT @itts_bluee: #SantiagoAbascalEH Me pregunto cuándo Pablo Motos sabrá hacer entrevistas en condiciones sin ser un descarado.
gamolams,2019-10-10 23:58:23,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…"
MariaBB37965379,2019-10-10 23:58:23,"Barcelona,Reino de España 🇪🇸",RT @Sigridmdrd: En vez una entrevista parece un juicio sumario...que asco de medios y periodistas. Seguro que con Otegui no se le ocurre po…
Megawif,2019-10-10 23:58:22,Embajadores fuera!,"RT @eledhmel: .@Santi_ABASCAL: ""Estoy en contra de que el aborto sea una práctica eugenésica y anticonceptiva. Es acabar con una vida human…"
prodiastur,2019-10-10 23:58:21,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…"
Megawif,2019-10-10 23:58:18,Embajadores fuera!,"RT @eledhmel: Pablo Motos: ""Pareces tan bueno...""
@Santi_ABASCAL: ""Es que soy bueno"".

Doy fe.

#SantiagoAbascalEH https://t.co/vZFouRWZrr"
lupaseluc,2019-10-10 23:58:18,Venezuela,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

"" (Sobre la eutanasia) Nos ponen la reflexión sobre Ramón Sampedro, un hombre en pleno us…"
sibmarin,2019-10-10 23:58:17,Madrid,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…"
hispanignoto,2019-10-10 23:58:17,ESPAÑA,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí es verdad que el PSOE nos ha utilizado para meter miedo: han dicho barbaridades de no…"
talanca64,2019-10-10 23:58:17,"Barcelona, España","RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…"
sergiomedher,2019-10-10 23:58:17,"Dublín, Irlanda",RT @mrBlau33: España 🇪🇸 ese precioso país donde entrevistar a Pablo Iglesias es chupiguay y entrevistar a Abascal es de fascistas 😂 #Santia…
MariaBB37965379,2019-10-10 23:58:16,"Barcelona,Reino de España 🇪🇸","RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Yo no admito lecciones de un partido como el PSOE que, con esas mismas siglas, viene a d…"
fenixblanc,2019-10-10 23:58:16,"Illes Balears, Espanya","RT @21colddragons: #SantiagoAbascalEH #BoicotElHormiguero 
En democracia no todo vale cualquier movimiento que predique la intolerancia y l…"
Astrid5555,2019-10-10 23:58:15,,"RT @JuanfraEscudero: 🗣Abascal en la dura entrevista con Pablo Motos no ha dudado sobre la aberrante Ley de Violencia de Género.

VOX son lo…"
vox_alava,2019-10-10 23:58:10,Vitoria (España) ,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""El otro día hablamos de la emergencia social que viven los españoles: la carestía de la…"
Moseguello,2019-10-10 23:58:10,España,RT @AgustinRosety: Hoy Pablo Motos en @Elhormiguero_A3 ha querido hacerse perdonar el “crimen” de entrevistar a @Santi_ABASCAL haciéndole u…
Megawif,2019-10-10 23:58:10,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Yo me saqué la licencia de armas para proteger a mi padre en el País Vasco"".

 📢 #Santia…"
CeliaCoria33,2019-10-10 23:58:10,,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…
